timestamp,ADXL1_x,ADXL1_y,ADXL1_z,ADXL2_x,ADXL2_y,ADXL2_z,AN1,AN2
10:21:41.871,0.0,1.03,-0.03,0.0,1.0,0.0,91,147
10:21:41.881,0.0,1.03,0.0,0.0,1.0,0.03,104,63
10:21:41.893,0.06,1.03,-0.03,0.06,1.03,-0.06,61,94
10:21:41.902,0.03,1.03,-0.03,-0.03,1.03,0.03,103,89
10:21:41.911,0.03,1.03,-0.03,0.06,1.0,-0.06,79,176
10:21:41.922,0.03,1.03,0.03,0.03,1.03,0.0,102,63
10:21:41.933,0.03,1.0,0.0,0.06,1.0,-0.06,85,2
10:21:41.942,0.0,1.06,0.0,0.0,0.97,-0.03,103,159
10:21:41.957,0.03,1.0,-0.03,0.0,1.03,-0.06,79,152
10:21:41.961,0.03,1.03,0.03,0.03,1.03,-0.03,99,73
10:21:41.971,0.03,1.03,-0.03,0.06,1.0,-0.06,82,41
10:21:41.981,0.0,1.03,0.0,0.0,0.97,-0.03,89,108
10:21:42.010,0.03,1.06,-0.03,0.03,0.94,-0.06,82,205
10:21:42.010,0.03,1.0,0.0,0.03,0.97,-0.03,85,0
10:21:42.011,0.03,1.09,0.0,0.06,1.0,-0.03,91,190
10:21:42.020,0.03,1.03,-0.03,0.0,1.03,-0.03,75,127
10:21:42.033,0.03,1.06,0.0,0.03,1.06,-0.06,74,157
10:21:42.040,0.03,1.0,-0.03,0.03,1.06,-0.09,92,72
10:21:42.050,0.0,1.06,0.0,0.06,1.09,-0.09,75,93
10:21:42.062,0.03,1.03,0.0,0.03,1.03,-0.12,107,180
10:21:42.071,0.03,1.03,0.0,0.0,0.97,-0.03,83,27
10:21:42.081,0.03,1.03,0.0,0.06,1.0,-0.09,92,76
10:21:42.091,0.03,1.06,0.0,0.03,1.0,-0.03,84,153
10:21:42.101,0.03,1.03,-0.03,0.03,0.97,0.03,93,99
10:21:42.111,0.03,1.03,0.0,0.0,1.03,0.0,119,75
10:21:42.121,0.03,1.03,0.0,0.03,1.03,-0.06,100,69
10:21:42.131,0.03,1.06,-0.03,0.03,1.0,-0.06,86,169
10:21:42.141,0.03,1.03,0.0,0.0,1.0,-0.06,96,57
10:21:42.151,0.03,1.06,-0.03,0.0,1.0,0.0,89,44
10:21:42.161,0.03,1.0,-0.03,0.0,0.97,-0.12,93,114
10:21:42.171,0.0,1.0,0.0,0.03,1.0,-0.06,89,163
10:21:42.181,0.03,1.03,-0.03,0.03,0.94,-0.03,95,39
10:21:42.191,0.03,1.03,0.0,0.0,1.03,0.0,73,103
10:21:42.200,0.03,1.03,-0.03,0.03,0.97,-0.06,93,109
10:21:42.211,0.03,1.0,0.0,0.03,0.97,-0.06,78,141
10:21:42.221,0.03,1.06,-0.03,0.06,1.03,0.0,100,56
10:21:42.234,0.03,1.03,0.0,-0.03,1.0,0.0,76,62
10:21:42.241,0.03,1.03,-0.03,0.06,0.97,-0.09,91,205
10:21:42.252,0.0,1.0,0.0,0.06,0.97,-0.03,69,53
10:21:42.262,0.03,1.06,-0.03,0.09,1.0,-0.03,91,26
10:21:42.271,0.03,1.03,0.0,-0.03,1.0,-0.03,61,163
10:21:42.282,0.03,1.03,0.0,0.06,1.0,-0.03,97,135
10:21:42.292,0.03,1.0,0.03,-0.03,0.97,0.0,75,63
10:21:42.305,0.03,1.03,-0.03,0.06,0.97,0.0,99,36
10:21:42.312,0.03,1.0,0.03,-0.06,1.0,-0.06,85,184
10:21:42.322,0.03,1.03,0.0,0.06,0.94,-0.03,113,51
10:21:42.331,0.03,1.03,0.0,0.03,0.97,-0.03,72,45
10:21:42.342,0.03,1.06,-0.03,0.03,1.03,0.0,112,175
10:21:42.350,0.06,1.0,0.0,-0.03,1.03,0.0,59,149
10:21:42.363,0.03,1.06,-0.03,0.03,1.03,-0.03,89,133
10:21:42.371,0.03,1.0,0.0,0.0,0.94,-0.06,75,27
10:21:42.382,0.03,1.03,-0.03,0.0,1.0,0.0,85,181
10:21:42.391,0.03,1.06,0.0,0.03,0.97,-0.06,75,105
10:21:42.401,0.03,1.0,0.0,0.06,0.97,0.0,149,59
10:21:42.412,0.03,1.03,0.0,0.0,1.06,-0.03,78,90
10:21:42.421,0.03,1.03,-0.03,0.0,1.06,-0.12,101,59
10:21:42.431,0.06,1.03,0.03,0.0,1.03,-0.09,86,126
10:21:42.452,0.06,1.03,0.0,0.09,1.06,-0.06,105,74
10:21:42.452,0.03,1.0,-0.03,0.03,1.0,-0.03,62,92
10:21:42.461,0.03,1.06,0.0,0.03,1.06,-0.03,97,114
10:21:42.471,0.03,1.0,-0.06,0.03,0.91,0.0,76,78
10:21:42.482,0.06,1.03,0.0,0.03,1.0,-0.06,105,109
10:21:42.491,0.03,1.0,-0.03,0.0,1.0,-0.09,76,120
10:21:42.502,0.03,1.06,0.0,0.03,0.94,0.0,109,99
10:21:42.511,0.06,1.03,-0.03,0.0,1.03,-0.06,83,103
10:21:42.527,0.03,1.06,0.0,0.0,1.0,0.0,111,133
10:21:42.530,0.03,1.03,-0.03,0.03,1.03,-0.03,74,141
10:21:42.549,0.03,1.06,0.03,0.03,1.09,-0.03,105,71
10:21:42.550,0.03,1.0,-0.03,0.03,1.0,-0.09,74,54
10:21:42.570,0.03,1.06,0.03,0.03,1.03,-0.03,102,147
10:21:42.571,0.03,1.03,-0.03,0.03,0.97,-0.06,61,183
10:21:42.594,0.03,1.06,0.03,0.0,1.0,-0.03,106,90
10:21:42.607,0.03,1.0,0.0,0.03,0.97,-0.03,88,85
10:21:42.607,0.0,1.06,0.0,0.0,1.06,0.03,106,114
10:21:42.611,0.03,1.0,-0.03,0.03,0.94,-0.06,31,91
10:21:42.621,0.0,1.06,0.0,0.0,1.06,-0.03,102,53
10:21:42.631,0.06,1.03,-0.03,0.0,1.0,-0.06,85,111
10:21:42.643,0.03,1.03,0.03,0.0,1.06,-0.03,103,77
10:21:42.653,0.03,1.03,-0.03,0.06,0.94,-0.03,83,107
10:21:42.661,0.0,1.03,0.0,-0.03,0.97,0.0,99,31
10:21:42.672,0.03,1.06,-0.03,0.03,1.03,-0.06,76,141
10:21:42.680,0.0,1.0,0.03,0.0,1.06,0.03,104,107
10:21:42.691,0.03,1.03,-0.03,0.03,0.97,-0.03,79,41
10:21:42.701,0.0,1.03,-0.03,0.0,1.03,0.0,91,111
10:21:42.711,0.03,1.0,-0.03,0.03,1.0,-0.06,78,183
10:21:42.721,0.03,1.06,-0.03,0.0,1.03,0.0,101,104
10:21:42.731,0.03,1.0,0.0,0.06,0.94,-0.03,83,57
10:21:42.741,0.03,1.06,0.0,0.03,1.0,-0.03,93,107
10:21:42.752,0.03,1.0,-0.03,0.0,0.97,-0.06,73,139
10:21:42.760,0.03,1.03,0.0,0.0,1.0,0.0,100,91
10:21:42.773,0.03,1.03,-0.03,0.03,1.03,0.0,91,87
10:21:42.781,0.03,1.03,0.0,0.0,1.09,-0.03,101,116
10:21:42.792,0.03,1.03,-0.03,0.03,1.0,-0.06,75,147
10:21:42.801,0.03,1.0,0.0,0.0,0.97,-0.06,94,30
10:21:42.812,0.03,1.06,-0.03,0.0,0.94,0.0,83,157
10:21:42.821,0.03,1.03,0.0,-0.03,1.06,-0.06,93,134
10:21:42.831,0.03,1.06,0.0,0.0,1.03,-0.09,85,121
10:21:42.841,0.03,1.03,0.0,0.03,1.06,-0.06,93,75
10:21:42.854,0.03,1.03,0.03,0.06,1.03,-0.06,85,109
10:21:42.861,0.03,1.06,-0.03,-0.06,1.03,-0.06,90,103
10:21:42.870,0.03,1.03,0.0,-0.03,1.0,-0.06,89,60
10:21:42.881,0.0,1.03,0.0,0.03,0.97,-0.03,90,150
10:21:42.906,0.0,1.03,-0.03,0.0,0.97,0.0,91,169
10:21:42.909,0.03,1.03,-0.03,0.03,0.97,-0.03,121,120
10:21:42.915,0.03,1.03,0.0,-0.03,0.97,-0.03,71,84
10:21:42.921,0.03,1.0,-0.03,0.03,1.0,-0.06,93,43
10:21:42.931,0.03,1.06,0.0,0.03,1.06,-0.09,88,157
10:21:42.941,0.06,1.03,-0.03,0.06,1.06,-0.09,103,39
10:21:42.957,0.03,1.06,0.0,-0.03,0.97,-0.03,70,104
10:21:42.961,0.03,1.06,0.0,0.03,1.0,-0.06,103,141
10:21:42.971,0.03,1.0,0.0,0.0,0.97,0.0,79,67
10:21:42.981,0.03,1.06,-0.03,0.0,1.0,0.0,105,107
10:21:42.991,0.03,0.97,-0.03,0.0,0.97,-0.03,71,73
10:21:43.000,0.03,1.06,-0.03,0.03,1.0,-0.03,99,141
10:21:43.011,0.03,1.0,0.0,0.0,1.03,0.0,77,83
10:21:43.021,0.03,1.06,-0.03,0.06,1.06,-0.06,105,101
10:21:43.032,0.03,1.0,0.0,0.03,0.97,-0.03,75,84
10:21:43.043,0.03,1.06,0.0,0.0,1.0,-0.03,110,47
10:21:43.050,0.03,1.03,0.0,0.0,1.03,-0.06,73,61
10:21:43.060,0.03,1.06,0.0,0.0,1.03,-0.06,109,156
10:21:43.070,0.03,1.0,0.0,-0.03,1.03,-0.06,69,103
10:21:43.080,0.03,1.06,0.0,0.06,1.06,-0.03,94,115
10:21:43.092,0.03,1.03,0.0,0.0,1.03,-0.03,83,69
10:21:43.100,0.03,1.09,-0.03,0.0,1.06,-0.03,107,141
10:21:43.110,0.06,0.97,0.0,0.0,0.97,0.0,75,75
10:21:43.121,0.03,1.06,0.0,0.03,0.97,-0.06,111,120
10:21:43.131,0.03,0.97,-0.03,0.03,0.97,-0.03,74,93
