"11:14:49.789> RXADXL1:0.03,1.03,0.00|ADXL2:0.06,0.94,-0.06|AN:55|AN:173"
"11:14:49.802> RXADXL1:0.00,1.03,0.00|ADXL2:0.03,1.09,-0.12|AN:104|AN:141"
"11:14:49.808> RXADXL1:0.06,1.03,-0.06|ADXL2:0.00,1.03,-0.09|AN:45|AN:143"
"11:14:49.819> RXADXL1:0.00,1.03,0.03|ADXL2:0.03,1.03,-0.12|AN:108|AN:101"
"11:14:49.829> RXADXL1:0.06,1.00,-0.06|ADXL2:0.03,1.03,-0.03|AN:45|AN:119"
"11:14:49.838> RXADXL1:0.03,1.00,0.00|ADXL2:0.00,1.03,0.00|AN:95|AN:139"
"11:14:49.848> RXADXL1:0.03,1.06,-0.03|ADXL2:0.06,0.97,-0.09|AN:42|AN:109"
"11:14:49.858> RXADXL1:0.03,1.03,-0.03|ADXL2:0.00,1.06,0.00|AN:137|AN:53"
"11:14:49.868> RXADXL1:0.03,1.06,-0.06|ADXL2:0.03,0.94,-0.06|AN:69|AN:227"
"11:14:49.878> RXADXL1:0.03,1.00,0.06|ADXL2:0.03,1.00,-0.12|AN:92|AN:22"
"11:14:49.889> RXADXL1:0.00,1.03,-0.06|ADXL2:0.06,1.03,-0.16|AN:60|AN:128"
"11:14:49.899> RXADXL1:0.03,1.03,0.00|ADXL2:0.00,1.09,-0.06|AN:107|AN:114"
"11:14:49.909> RXADXL1:0.03,1.03,0.03|ADXL2:-0.03,0.97,-0.09|AN:56|AN:155"
"11:14:49.919> RXADXL1:0.00,0.97,-0.03|ADXL2:0.03,1.06,-0.06|AN:91|AN:45"
"11:14:49.929> RXADXL1:0.03,1.06,0.00|ADXL2:0.06,1.00,-0.06|AN:59|AN:91"
"11:14:49.939> RXADXL1:0.06,1.00,0.00|ADXL2:-0.03,1.03,-0.09|AN:117|AN:171"
"11:14:49.950> RXADXL1:0.00,1.03,-0.03|ADXL2:0.03,0.91,-0.03|AN:45|AN:217"
"11:14:49.959> RXADXL1:0.00,0.91,-0.03|ADXL2:-0.03,1.06,-0.09|AN:83|AN:0"
"11:14:49.970> RXADXL1:0.03,1.03,0.00|ADXL2:0.06,1.03,-0.09|AN:60|AN:159"
"11:14:49.979> RXADXL1:0.03,1.00,-0.03|ADXL2:0.06,0.97,-0.09|AN:103|AN:94"
"11:14:49.989> RXADXL1:0.06,1.03,-0.06|ADXL2:0.06,1.03,-0.09|AN:68|AN:183"
"11:14:50.004> RXADXL1:0.03,1.00,-0.03|ADXL2:0.00,1.03,-0.03|AN:92|AN:137"
"11:14:50.009> RXADXL1:0.03,1.06,0.03|ADXL2:0.12,1.03,-0.06|AN:59|AN:139"
"11:14:50.019> RXADXL1:0.03,0.97,-0.03|ADXL2:0.00,0.97,-0.03|AN:85|AN:143"
"11:14:50.031> RXADXL1:0.00,1.09,-0.06|ADXL2:0.00,1.00,-0.03|AN:61|AN:47"
"11:14:50.039> RXADXL1:0.00,0.97,0.00|ADXL2:0.03,1.03,-0.06|AN:93|AN:84"
"11:14:50.049> RXADXL1:0.00,1.03,-0.06|ADXL2:0.00,0.91,-0.03|AN:54|AN:207"
"11:14:50.059> RXADXL1:0.06,1.00,0.00|ADXL2:0.00,0.97,-0.03|AN:98|AN:28"
"11:14:50.074> RXADXL1:0.03,1.06,0.03|ADXL2:0.03,1.03,0.00|AN:72|AN:155"
"11:14:50.079> RXADXL1:0.09,0.97,-0.03|ADXL2:0.06,1.06,-0.09|AN:89|AN:135"
"11:14:50.089> RXADXL1:0.00,0.97,-0.03|ADXL2:0.03,1.09,-0.09|AN:53|AN:179"
"11:14:50.098> RXADXL1:0.03,1.06,-0.06|ADXL2:0.00,1.03,-0.16|AN:110|AN:145"
"11:14:50.108> RXADXL1:0.03,1.03,-0.06|ADXL2:0.03,1.00,0.00|AN:61|AN:85"
"11:14:50.119> RXADXL1:0.00,1.03,0.00|ADXL2:0.06,1.00,-0.03|AN:102|AN:136"
"11:14:50.129> RXADXL1:0.03,0.97,0.00|ADXL2:0.03,0.97,0.00|AN:55|AN:149"
"11:14:50.138> RXADXL1:0.03,1.03,-0.06|ADXL2:0.03,0.97,-0.06|AN:103|AN:103"
"11:14:50.148> RXADXL1:0.03,1.03,0.03|ADXL2:0.03,0.97,-0.03|AN:50|AN:124"
"11:14:50.158> RXADXL1:0.03,1.03,-0.03|ADXL2:0.00,0.97,-0.03|AN:90|AN:120"
"11:14:50.168> RXADXL1:0.06,1.03,-0.06|ADXL2:-0.03,1.06,-0.06|AN:54|AN:140"
"11:14:50.179> RXADXL1:0.03,1.06,0.00|ADXL2:0.03,1.03,-0.16|AN:91|AN:40"
"11:14:50.188> RXADXL1:0.00,1.00,-0.03|ADXL2:0.00,1.03,0.00|AN:70|AN:105"
"11:14:50.198> RXADXL1:0.03,1.00,-0.06|ADXL2:0.06,0.97,-0.09|AN:101|AN:169"
"11:14:50.208> RXADXL1:0.03,1.03,0.03|ADXL2:-0.03,1.03,-0.06|AN:47|AN:95"
"11:14:50.219> RXADXL1:0.03,1.03,-0.06|ADXL2:0.03,1.00,-0.06|AN:107|AN:105"
"11:14:50.228> RXADXL1:0.00,0.97,-0.03|ADXL2:-0.03,1.00,-0.03|AN:59|AN:95"
"11:14:50.243> RXADXL1:0.00,1.00,0.00|ADXL2:0.06,0.97,0.00|AN:98|AN:91"
"11:14:50.248> RXADXL1:0.00,1.03,0.00|ADXL2:0.00,1.00,-0.06|AN:55|AN:135"
"11:14:50.258> RXADXL1:0.00,1.03,-0.09|ADXL2:0.03,1.00,-0.06|AN:112|AN:52"
"11:14:50.268> RXADXL1:0.03,1.00,0.06|ADXL2:-0.03,1.03,0.00|AN:56|AN:159"
"11:14:50.279> RXADXL1:0.03,1.00,-0.06|ADXL2:0.06,1.03,-0.06|AN:110|AN:144"
"11:14:50.289> RXADXL1:0.00,1.03,0.00|ADXL2:0.00,1.00,-0.06|AN:53|AN:75"
"11:14:50.299> RXADXL1:0.03,1.03,0.00|ADXL2:0.06,1.00,-0.12|AN:108|AN:79"
"11:14:50.309> RXADXL1:0.03,1.03,0.00|ADXL2:-0.03,1.00,-0.09|AN:43|AN:41"
"11:14:50.319> RXADXL1:0.03,1.00,-0.06|ADXL2:0.03,1.00,0.00|AN:115|AN:226"
"11:14:50.329> RXADXL1:0.00,1.03,-0.03|ADXL2:0.03,1.03,-0.03|AN:40|AN:111"
"11:14:50.338> RXADXL1:0.03,1.03,0.00|ADXL2:0.03,1.03,-0.09|AN:100|AN:91"
"11:14:50.348> RXADXL1:0.03,1.00,-0.03|ADXL2:0.00,1.00,-0.06|AN:51|AN:167"
"11:14:50.359> RXADXL1:0.03,1.03,0.00|ADXL2:-0.03,1.00,0.00|AN:157|AN:169"
"11:14:50.374> RXADXL1:0.03,0.97,-0.06|ADXL2:0.00,1.03,0.00|AN:39|AN:95"
"11:14:50.378> RXADXL1:0.03,1.06,-0.03|ADXL2:0.03,0.97,-0.03|AN:103|AN:93"
"11:14:50.388> RXADXL1:0.00,1.00,0.03|ADXL2:0.03,0.94,-0.03|AN:56|AN:204"
"11:14:50.399> RXADXL1:0.03,1.03,-0.03|ADXL2:0.03,1.03,-0.12|AN:103|AN:198"
"11:14:50.409> RXADXL1:0.03,1.00,0.00|ADXL2:-0.03,0.97,0.00|AN:42|AN:19"
"11:14:50.419> RXADXL1:0.03,1.06,0.03|ADXL2:0.03,1.00,-0.03|AN:112|AN:167"
"11:14:50.429> RXADXL1:0.03,0.97,-0.03|ADXL2:0.03,1.00,-0.09|AN:44|AN:107"
"11:14:50.441> RXADXL1:0.03,1.00,0.00|ADXL2:0.03,1.06,-0.12|AN:110|AN:88"
"11:14:50.449> RXADXL1:0.00,1.03,0.00|ADXL2:0.00,0.97,-0.06|AN:42|AN:157"
"11:14:50.459> RXADXL1:0.00,1.00,-0.03|ADXL2:0.03,1.03,-0.06|AN:108|AN:85"
"11:14:50.469> RXADXL1:0.03,0.97,-0.03|ADXL2:0.03,1.00,-0.12|AN:51|AN:167"
"11:14:50.479> RXADXL1:0.03,1.03,0.00|ADXL2:0.00,1.03,-0.06|AN:119|AN:41"
"11:14:50.489> RXADXL1:0.00,1.00,0.00|ADXL2:0.00,0.94,0.03|AN:40|AN:93"
"11:14:50.499> RXADXL1:0.03,1.00,-0.03|ADXL2:0.03,1.03,-0.03|AN:119|AN:159"
"11:14:50.526> RXADXL1:0.03,0.97,0.03|ADXL2:0.00,1.00,-0.06|AN:51|AN:127"
"11:14:50.528> RXADXL1:0.00,1.03,-0.03|ADXL2:0.03,1.06,-0.12|AN:125|AN:143"
"11:14:50.529> RXADXL1:0.06,0.97,-0.03|ADXL2:-0.03,1.00,-0.09|AN:36|AN:91"
"11:14:50.539> RXADXL1:0.03,1.06,0.00|ADXL2:0.03,1.00,0.03|AN:115|AN:144"
"11:14:50.551> RXADXL1:0.06,1.00,-0.09|ADXL2:0.00,0.94,-0.03|AN:57|AN:229"
"11:14:50.559> RXADXL1:0.00,1.00,0.03|ADXL2:0.00,1.03,-0.03|AN:106|AN:41"
"11:14:50.569> RXADXL1:0.03,1.00,-0.06|ADXL2:0.03,1.00,0.00|AN:68|AN:219"
"11:14:50.579> RXADXL1:0.03,1.06,0.00|ADXL2:0.00,1.03,0.03|AN:114|AN:119"
"11:14:50.588> RXADXL1:0.06,1.03,-0.03|ADXL2:0.09,1.03,-0.03|AN:47|AN:121"
"11:14:50.599> RXADXL1:0.03,0.97,-0.03|ADXL2:0.00,1.06,-0.03|AN:105|AN:121"
"11:14:50.609> RXADXL1:0.03,1.03,0.00|ADXL2:0.03,0.94,0.00|AN:54|AN:101"
"11:14:50.619> RXADXL1:0.00,1.00,-0.06|ADXL2:-0.03,1.03,0.00|AN:109|AN:107"
"11:14:50.629> RXADXL1:0.03,1.06,-0.03|ADXL2:0.03,1.03,-0.09|AN:41|AN:149"
"11:14:50.639> RXADXL1:0.03,1.03,0.06|ADXL2:0.03,0.97,0.00|AN:117|AN:39"
"11:14:50.649> RXADXL1:0.06,1.00,-0.06|ADXL2:0.06,0.94,-0.03|AN:53|AN:183"
"11:14:50.659> RXADXL1:0.03,1.09,0.00|ADXL2:0.00,1.06,-0.03|AN:89|AN:79"
"11:14:50.674> RXADXL1:0.03,1.00,-0.06|ADXL2:0.03,1.00,-0.09|AN:49|AN:86"
"11:14:50.679> RXADXL1:0.00,1.00,0.00|ADXL2:0.03,1.06,-0.09|AN:111|AN:123"
"11:14:50.688> RXADXL1:0.06,1.00,0.00|ADXL2:0.06,1.00,-0.03|AN:59|AN:183"
"11:14:50.699> RXADXL1:0.03,1.03,0.00|ADXL2:-0.03,1.06,-0.06|AN:103|AN:85"
"11:14:50.709> RXADXL1:0.03,1.00,-0.06|ADXL2:0.03,0.94,-0.09|AN:55|AN:59"
"11:14:50.718> RXADXL1:0.03,1.00,0.06|ADXL2:0.00,1.00,-0.06|AN:118|AN:135"
"11:14:50.728> RXADXL1:0.03,1.03,-0.06|ADXL2:0.03,0.94,-0.03|AN:51|AN:207"
"11:14:50.738> RXADXL1:0.03,1.03,0.00|ADXL2:0.00,1.03,-0.03|AN:93|AN:57"
"11:14:50.748> RXADXL1:0.03,1.00,-0.06|ADXL2:0.03,1.09,-0.12|AN:60|AN:217"
"11:14:50.758> RXADXL1:0.03,1.00,-0.06|ADXL2:0.00,1.06,-0.06|AN:111|AN:123"
"11:14:50.768> RXADXL1:0.03,1.00,-0.06|ADXL2:0.06,1.00,-0.06|AN:17|AN:201"
"11:14:50.778> RXADXL1:0.03,1.00,-0.03|ADXL2:0.03,1.06,-0.12|AN:91|AN:79"
"11:14:50.788> RXADXL1:0.03,1.03,-0.03|ADXL2:0.03,1.00,-0.06|AN:55|AN:95"
"11:14:50.798> RXADXL1:0.03,1.00,-0.03|ADXL2:0.03,0.97,-0.06|AN:106|AN:181"
"11:14:50.808> RXADXL1:0.03,1.03,-0.03|ADXL2:0.06,1.00,-0.06|AN:47|AN:147"
"11:14:50.818> RXADXL1:0.00,1.00,-0.03|ADXL2:0.00,1.03,0.00|AN:95|AN:43"
"11:14:50.829> RXADXL1:0.03,1.03,-0.03|ADXL2:0.06,1.03,-0.09|AN:63|AN:191"
"11:14:50.839> RXADXL1:0.03,1.00,-0.03|ADXL2:0.00,0.94,-0.06|AN:105|AN:73"
"11:14:50.851> RXADXL1:0.00,1.03,-0.03|ADXL2:0.00,0.97,0.00|AN:55|AN:107"
"11:14:50.859> RXADXL1:-0.03,1.00,-0.03|ADXL2:-0.06,1.06,-0.03|AN:89|AN:0"
"11:14:50.868> RXADXL1:0.03,1.06,-0.03|ADXL2:0.00,0.97,-0.06|AN:55|AN:170"
"11:14:50.878> RXADXL1:0.00,1.00,0.00|ADXL2:0.03,0.94,-0.06|AN:107|AN:159"
"11:14:50.888> RXADXL1:0.03,1.06,-0.06|ADXL2:0.00,0.97,0.00|AN:62|AN:125"
"11:14:50.901> RXADXL1:0.03,1.06,0.00|ADXL2:0.03,1.00,0.03|AN:97|AN:105"
"11:14:50.910> RXADXL1:0.03,0.97,-0.03|ADXL2:0.00,0.94,0.00|AN:57|AN:137"
"11:14:50.919> RXADXL1:0.06,1.03,0.03|ADXL2:0.03,1.00,0.00|AN:103|AN:151"
"11:14:50.929> RXADXL1:0.03,1.00,-0.03|ADXL2:0.06,1.03,-0.06|AN:55|AN:116"
"11:14:50.939> RXADXL1:0.00,1.03,-0.03|ADXL2:0.00,1.09,-0.06|AN:96|AN:53"
"11:14:50.949> RXADXL1:0.00,1.03,-0.03|ADXL2:0.03,1.03,-0.09|AN:54|AN:247"
"11:14:50.960> RXADXL1:0.06,1.03,-0.03|ADXL2:0.00,1.00,-0.06|AN:106|AN:165"
"11:14:50.974> RXADXL1:0.03,1.03,-0.06|ADXL2:0.00,1.00,-0.06|AN:37|AN:83"
"11:14:50.979> RXADXL1:0.03,1.00,-0.06|ADXL2:0.03,1.03,-0.06|AN:121|AN:179"
"11:14:50.988> RXADXL1:0.00,1.00,0.03|ADXL2:0.03,0.97,-0.06|AN:56|AN:183"
"11:14:50.999> RXADXL1:0.03,1.00,-0.06|ADXL2:0.03,0.97,-0.03|AN:92|AN:101"
"11:14:51.009> RXADXL1:0.00,0.97,0.00|ADXL2:0.03,1.09,-0.06|AN:53|AN:57"
"11:14:51.019> RXADXL1:0.03,1.06,0.00|ADXL2:0.06,1.03,-0.09|AN:89|AN:151"
"11:14:51.029> RXADXL1:0.03,1.00,-0.03|ADXL2:0.00,1.00,-0.06|AN:59|AN:173"
"11:14:51.038> RXADXL1:0.03,1.03,-0.03|ADXL2:0.06,1.03,-0.03|AN:104|AN:40"
"11:14:51.048> RXADXL1:0.03,1.00,0.00|ADXL2:0.03,1.03,-0.09|AN:57|AN:73"
"11:14:51.058> RXADXL1:0.03,1.06,-0.03|ADXL2:0.03,0.94,-0.03|AN:103|AN:140"
"11:14:51.068> RXADXL1:0.03,0.97,-0.06|ADXL2:0.06,1.00,-0.06|AN:57|AN:135"
"11:14:51.078> RXADXL1:0.00,1.00,-0.03|ADXL2:0.03,1.00,-0.03|AN:91|AN:107"
"11:14:51.089> RXADXL1:0.00,0.97,-0.03|ADXL2:0.06,1.06,-0.09|AN:51|AN:95"
"11:14:51.098> RXADXL1:0.03,1.06,-0.06|ADXL2:0.06,1.06,-0.12|AN:102|AN:201"
"11:14:51.108> RXADXL1:0.03,1.06,0.06|ADXL2:-0.03,1.03,-0.09|AN:60|AN:72"
"11:14:51.118> RXADXL1:0.03,1.00,-0.03|ADXL2:0.03,1.00,-0.03|AN:103|AN:98"
"11:14:51.129> RXADXL1:0.00,1.00,0.00|ADXL2:0.00,0.97,-0.03|AN:57|AN:157"
"11:14:51.139> RXADXL1:0.00,1.03,-0.06|ADXL2:0.03,0.97,-0.03|AN:95|AN:108"
"11:14:51.148> RXADXL1:0.00,1.03,0.00|ADXL2:-0.03,0.97,-0.03|AN:45|AN:63"
"11:14:51.158> RXADXL1:0.03,1.03,-0.06|ADXL2:0.03,1.00,-0.06|AN:117|AN:153"
"11:14:51.169> RXADXL1:0.03,1.03,0.03|ADXL2:0.03,0.97,-0.09|AN:60|AN:125"
"11:14:51.178> RXADXL1:0.06,1.09,0.00|ADXL2:0.03,1.03,-0.09|AN:107|AN:211"
"11:14:51.188> RXADXL1:0.03,1.06,-0.09|ADXL2:-0.03,1.03,-0.03|AN:53|AN:9"
"11:14:51.198> RXADXL1:0.06,1.03,0.03|ADXL2:0.00,1.03,-0.06|AN:107|AN:187"
"11:14:51.208> RXADXL1:0.00,1.00,-0.03|ADXL2:0.00,1.03,-0.06|AN:53|AN:121"
"11:14:51.218> RXADXL1:0.03,1.03,0.00|ADXL2:0.03,0.94,-0.09|AN:105|AN:117"
"11:14:51.228> RXADXL1:0.03,1.03,0.00|ADXL2:0.03,0.97,-0.03|AN:47|AN:123"
"11:14:51.238> RXADXL1:0.03,1.03,0.03|ADXL2:0.00,1.03,0.00|AN:109|AN:95"
"11:14:51.248> RXADXL1:0.00,1.00,-0.03|ADXL2:0.00,0.97,-0.06|AN:57|AN:157"
"11:14:51.274> RXADXL1:0.03,1.06,0.00|ADXL2:0.03,1.03,-0.09|AN:111|AN:43"
"11:14:51.274> RXADXL1:0.00,1.00,-0.03|ADXL2:0.00,1.00,-0.06|AN:55|AN:102"
"11:14:51.279> RXADXL1:0.03,1.03,-0.03|ADXL2:0.03,1.03,-0.09|AN:96|AN:204"
"11:14:51.289> RXADXL1:0.00,0.97,-0.03|ADXL2:-0.03,1.06,-0.09|AN:51|AN:0"
"11:14:51.298> RXADXL1:0.03,1.03,-0.03|ADXL2:0.06,1.00,-0.03|AN:123|AN:221"
"11:14:51.309> RXADXL1:0.00,1.00,-0.09|ADXL2:0.00,0.97,-0.03|AN:56|AN:77"
"11:14:51.318> RXADXL1:0.00,1.00,-0.03|ADXL2:0.03,1.00,-0.06|AN:100|AN:159"
"11:14:51.329> RXADXL1:0.00,1.00,-0.03|ADXL2:0.06,1.00,-0.06|AN:57|AN:115"
"11:14:51.338> RXADXL1:0.00,1.06,-0.03|ADXL2:0.00,0.97,0.03|AN:97|AN:19"
"11:14:51.348> RXADXL1:0.00,1.00,0.00|ADXL2:0.00,1.03,-0.09|AN:59|AN:163"
"11:14:51.358> RXADXL1:0.03,1.03,-0.03|ADXL2:0.03,1.06,-0.06|AN:109|AN:152"
"11:14:51.368> RXADXL1:0.00,1.00,-0.06|ADXL2:0.03,1.00,-0.09|AN:47|AN:110"
"11:14:51.383> RXADXL1:0.03,1.03,-0.03|ADXL2:0.00,1.06,-0.06|AN:111|AN:156"
"11:14:51.388> RXADXL1:0.03,0.97,0.00|ADXL2:0.03,1.00,-0.03|AN:67|AN:77"
"11:14:51.398> RXADXL1:0.00,1.03,-0.03|ADXL2:0.06,0.97,0.00|AN:108|AN:149"
"11:14:51.408> RXADXL1:0.03,0.97,-0.06|ADXL2:0.00,1.00,0.00|AN:57|AN:155"
"11:14:51.418> RXADXL1:0.00,1.06,0.03|ADXL2:0.00,1.06,-0.06|AN:108|AN:123"
"11:14:51.428> RXADXL1:0.06,1.00,-0.03|ADXL2:0.03,1.00,-0.03|AN:55|AN:158"
"11:14:51.438> RXADXL1:0.00,1.03,0.00|ADXL2:0.03,1.00,-0.06|AN:102|AN:121"
"11:14:51.449> RXADXL1:0.00,1.03,-0.03|ADXL2:0.06,0.97,-0.06|AN:59|AN:121"
"11:14:51.458> RXADXL1:0.03,0.97,0.00|ADXL2:0.00,1.06,-0.06|AN:92|AN:77"
"11:14:51.468> RXADXL1:0.03,1.06,0.03|ADXL2:0.06,0.97,0.03|AN:52|AN:115"
"11:14:51.478> RXADXL1:0.03,1.03,0.00|ADXL2:0.00,1.00,0.06|AN:103|AN:172"
"11:14:51.489> RXADXL1:0.03,1.03,-0.03|ADXL2:0.03,1.00,-0.09|AN:59|AN:41"
"11:14:51.498> RXADXL1:0.03,1.03,0.00|ADXL2:0.03,1.00,-0.09|AN:101|AN:74"
"11:14:51.509> RXADXL1:0.00,1.03,-0.06|ADXL2:0.03,0.97,-0.09|AN:51|AN:199"
"11:14:51.519> RXADXL1:0.00,1.00,0.03|ADXL2:0.03,1.03,-0.06|AN:103|AN:60"
"11:14:51.528> RXADXL1:0.00,1.00,-0.03|ADXL2:0.06,0.97,-0.06|AN:52|AN:115"
"11:14:51.539> RXADXL1:0.00,1.03,0.03|ADXL2:0.00,1.06,-0.06|AN:95|AN:147"
"11:14:51.549> RXADXL1:0.03,1.03,-0.06|ADXL2:0.06,1.06,-0.09|AN:73|AN:125"
"11:14:51.558> RXADXL1:0.00,1.03,0.06|ADXL2:0.03,1.03,-0.06|AN:107|AN:109"
"11:14:51.577> RXADXL1:0.03,1.00,-0.06|ADXL2:0.00,0.97,-0.03|AN:61|AN:59"
"11:14:51.578> RXADXL1:0.06,1.03,0.00|ADXL2:-0.03,1.00,-0.09|AN:88|AN:150"
"11:14:51.588> RXADXL1:0.03,1.00,-0.03|ADXL2:0.03,1.03,-0.09|AN:72|AN:183"
"11:14:51.599> RXADXL1:0.03,0.97,0.00|ADXL2:-0.03,1.03,-0.06|AN:83|AN:59"
"11:14:51.619> RXADXL1:-0.03,1.00,-0.12|ADXL2:0.03,1.09,-0.09|AN:60|AN:190"
"11:14:51.619> RXADXL1:0.03,1.03,0.00|ADXL2:0.03,1.03,-0.06|AN:93|AN:120"
"11:14:51.629> RXADXL1:0.03,1.03,-0.06|ADXL2:0.09,0.97,-0.03|AN:63|AN:135"
"11:14:51.638> RXADXL1:-0.03,1.00,0.00|ADXL2:0.03,1.00,-0.06|AN:102|AN:107"
"11:14:51.648> RXADXL1:0.00,1.03,-0.06|ADXL2:0.06,0.94,-0.03|AN:60|AN:148"
"11:14:51.658> RXADXL1:0.03,1.03,0.00|ADXL2:-0.03,1.00,-0.06|AN:89|AN:155"
"11:14:51.669> RXADXL1:0.00,1.00,-0.06|ADXL2:0.06,1.00,-0.06|AN:55|AN:105"
"11:14:51.678> RXADXL1:0.00,1.03,0.00|ADXL2:0.03,1.03,-0.09|AN:100|AN:137"
"11:14:51.688> RXADXL1:0.00,1.00,0.00|ADXL2:0.00,1.03,-0.16|AN:73|AN:147"
"11:14:51.698> RXADXL1:0.03,1.03,0.00|ADXL2:0.06,1.03,-0.12|AN:95|AN:85"
"11:14:51.708> RXADXL1:0.06,1.06,-0.03|ADXL2:0.03,1.06,-0.03|AN:75|AN:107"
"11:14:51.718> RXADXL1:0.03,1.03,-0.06|ADXL2:0.00,1.06,-0.06|AN:89|AN:47"
"11:14:51.728> RXADXL1:0.03,1.03,0.00|ADXL2:0.03,1.03,-0.09|AN:59|AN:169"
"11:14:51.739> RXADXL1:0.03,1.03,-0.06|ADXL2:0.03,0.94,-0.03|AN:116|AN:47"
"11:14:51.749> RXADXL1:0.03,1.03,0.03|ADXL2:0.03,0.97,-0.03|AN:59|AN:122"
"11:14:51.758> RXADXL1:0.03,1.03,-0.03|ADXL2:0.03,0.94,-0.09|AN:88|AN:92"
"11:14:51.772> RXADXL1:0.06,1.00,0.06|ADXL2:0.03,1.00,-0.06|AN:52|AN:140"
"11:14:51.778> RXADXL1:0.03,1.06,-0.03|ADXL2:0.00,1.03,-0.09|AN:101|AN:111"
"11:14:51.788> RXADXL1:0.03,1.00,0.00|ADXL2:0.00,0.97,-0.06|AN:59|AN:73"
"11:14:51.806> RXADXL1:0.03,1.00,-0.03|ADXL2:0.03,0.97,-0.03|AN:89|AN:119"
"11:14:51.809> RXADXL1:0.03,1.03,0.03|ADXL2:0.03,1.00,-0.03|AN:61|AN:123"
"11:14:51.836> RXADXL1:0.03,1.03,-0.03|ADXL2:-0.03,0.97,-0.06|AN:101|AN:77"
"11:14:51.837> RXADXL1:0.03,1.00,-0.03|ADXL2:0.00,1.03,-0.06|AN:56|AN:111"
"11:14:51.838> RXADXL1:0.00,1.03,0.00|ADXL2:0.06,1.00,-0.03|AN:101|AN:143"
"11:14:51.858> RXADXL1:0.00,0.97,-0.03|ADXL2:0.00,0.97,0.00|AN:62|AN:160"
"11:14:51.859> RXADXL1:0.00,1.06,0.00|ADXL2:0.00,1.00,0.00|AN:99|AN:115"
"11:14:51.876> RXADXL1:0.06,1.00,0.03|ADXL2:0.00,1.00,-0.03|AN:64|AN:39"
"11:14:51.878> RXADXL1:0.03,1.00,-0.03|ADXL2:0.00,0.91,0.03|AN:106|AN:180"
"11:14:51.889> RXADXL1:0.00,1.03,-0.03|ADXL2:0.00,0.97,0.03|AN:59|AN:149"
"11:14:51.898> RXADXL1:0.03,1.03,0.03|ADXL2:0.03,1.03,0.03|AN:89|AN:92"
"11:14:51.909> RXADXL1:0.03,1.00,-0.06|ADXL2:0.00,1.03,-0.06|AN:71|AN:84"
"11:14:51.919> RXADXL1:0.03,1.03,-0.03|ADXL2:0.03,1.03,-0.06|AN:102|AN:159"
"11:14:51.932> RXADXL1:0.00,1.00,-0.03|ADXL2:0.03,0.97,0.00|AN:59|AN:171"
"11:14:51.939> RXADXL1:0.00,1.06,0.03|ADXL2:0.03,1.06,0.03|AN:107|AN:85"
"11:14:51.949> RXADXL1:0.00,0.97,-0.06|ADXL2:0.00,1.00,-0.06|AN:60|AN:67"
"11:14:51.959> RXADXL1:0.03,1.03,-0.06|ADXL2:0.03,0.97,0.00|AN:104|AN:235"
"11:14:51.969> RXADXL1:-0.03,1.00,0.00|ADXL2:0.00,0.97,0.03|AN:53|AN:69"
"11:14:51.978> RXADXL1:0.03,1.06,-0.03|ADXL2:0.06,1.00,0.00|AN:110|AN:140"
"11:14:51.989> RXADXL1:0.09,1.06,0.03|ADXL2:0.00,0.97,-0.06|AN:45|AN:63"
"11:14:51.999> RXADXL1:0.03,1.06,-0.09|ADXL2:0.03,0.97,-0.03|AN:106|AN:227"
"11:14:52.009> RXADXL1:0.06,1.03,0.03|ADXL2:-0.03,1.03,-0.09|AN:55|AN:71"
"11:14:52.019> RXADXL1:0.03,1.06,-0.06|ADXL2:0.03,0.97,-0.03|AN:100|AN:69"
"11:14:52.029> RXADXL1:0.03,1.03,-0.03|ADXL2:0.00,1.03,-0.03|AN:70|AN:222"
"11:14:52.039> RXADXL1:0.00,1.06,-0.06|ADXL2:0.03,1.06,-0.12|AN:112|AN:124"
"11:14:52.049> RXADXL1:0.03,1.00,0.06|ADXL2:0.00,1.00,-0.06|AN:47|AN:57"
"11:14:52.059> RXADXL1:0.00,1.09,-0.06|ADXL2:0.00,1.03,-0.03|AN:104|AN:157"
"11:14:52.069> RXADXL1:0.03,0.97,0.03|ADXL2:0.00,0.94,0.00|AN:62|AN:135"
"11:14:52.080> RXADXL1:0.00,1.06,-0.03|ADXL2:0.03,0.97,-0.06|AN:106|AN:219"
"11:14:52.089> RXADXL1:0.03,0.94,-0.03|ADXL2:0.00,1.03,-0.09|AN:52|AN:0"
"11:14:52.099> RXADXL1:0.03,1.06,-0.03|ADXL2:0.06,1.06,-0.06|AN:109|AN:173"
"11:14:52.109> RXADXL1:0.03,1.00,-0.03|ADXL2:0.03,0.97,-0.09|AN:51|AN:105"
"11:14:52.119> RXADXL1:0.03,1.06,-0.03|ADXL2:0.00,0.97,-0.03|AN:99|AN:121"
"11:14:52.129> RXADXL1:0.03,1.00,-0.03|ADXL2:0.03,1.03,-0.09|AN:45|AN:79"
"11:14:52.140> RXADXL1:0.00,1.06,0.00|ADXL2:0.06,1.03,-0.06|AN:107|AN:123"
"11:14:52.149> RXADXL1:0.03,0.97,-0.03|ADXL2:0.03,0.97,-0.09|AN:58|AN:103"
"11:14:52.159> RXADXL1:0.03,1.09,-0.03|ADXL2:0.00,0.94,-0.09|AN:109|AN:153"
"11:14:52.174> RXADXL1:0.00,1.00,-0.03|ADXL2:0.00,1.00,-0.06|AN:53|AN:63"
