timestamp,ADXL1_x,ADXL1_y,ADXL1_z,ADXL2_x,ADXL2_y,ADXL2_z,AN1,AN2
12:05:26.974,0.03,1.06,-0.03,0.0,0.97,-0.06,44,157
12:05:26.985,0.03,1.03,0.0,-0.03,1.09,0.0,75,89
12:05:26.992,0.0,1.03,0.0,0.06,0.97,-0.06,61,104
12:05:27.003,0.03,1.0,-0.03,0.0,1.0,0.0,84,87
12:05:27.015,0.03,1.06,-0.03,0.0,1.03,-0.03,52,149
12:05:27.023,0.03,1.03,-0.03,0.0,1.03,0.0,87,179
12:05:27.032,0.03,1.0,-0.03,0.06,1.0,-0.09,61,135
12:05:27.046,0.0,1.03,0.0,0.03,1.0,-0.03,89,137
12:05:27.054,0.03,1.03,-0.06,0.0,1.03,-0.03,61,104
12:05:27.063,0.03,1.03,0.0,0.0,1.03,-0.03,85,156
12:05:27.076,0.03,1.0,-0.03,0.03,1.03,-0.06,57,181
12:05:27.083,0.03,1.03,-0.03,0.03,1.03,-0.03,91,95
12:05:27.094,0.03,1.03,-0.06,0.03,1.03,-0.06,60,166
12:05:27.110,0.0,1.0,-0.03,0.03,0.97,-0.09,83,107
12:05:27.114,0.03,1.03,-0.06,0.0,0.94,-0.06,59,156
12:05:27.123,0.03,1.0,-0.03,0.0,0.97,-0.03,86,111
12:05:27.136,0.03,1.06,-0.06,0.03,1.03,-0.12,58,143
12:05:27.144,0.03,1.0,-0.03,0.0,1.0,-0.09,89,157
12:05:27.153,0.03,1.03,-0.03,0.06,1.03,-0.09,73,99
12:05:27.167,0.03,1.0,0.0,0.0,1.03,-0.09,87,117
12:05:27.173,0.03,1.06,-0.03,0.03,1.06,-0.06,61,150
12:05:27.184,0.03,1.03,0.0,0.03,0.97,-0.09,87,119
12:05:27.197,0.03,1.0,-0.03,0.03,1.0,-0.06,61,139
12:05:27.204,0.03,1.0,0.0,0.03,0.97,-0.06,89,167
12:05:27.219,0.03,1.06,-0.06,0.03,1.03,-0.03,53,71
12:05:27.250,0.03,1.03,0.0,0.03,0.97,-0.06,90,141
12:05:27.259,0.03,1.03,0.0,0.0,1.06,-0.09,61,137
12:05:27.259,0.03,1.0,-0.03,0.03,1.0,-0.06,95,147
12:05:27.259,0.0,1.06,0.03,0.06,1.09,-0.12,62,123
12:05:27.266,0.03,1.0,-0.03,0.0,1.0,-0.09,88,152
12:05:27.273,0.0,1.0,0.03,0.0,1.03,-0.03,63,136
12:05:27.286,0.03,1.03,-0.03,0.03,0.94,-0.09,91,75
12:05:27.294,0.03,1.03,-0.03,0.03,0.97,0.0,55,107
12:05:27.304,0.03,1.0,0.0,0.0,0.97,-0.06,89,175
12:05:27.316,0.03,1.0,-0.03,-0.03,1.06,-0.06,53,88
12:05:27.324,0.03,1.03,-0.03,0.06,0.97,-0.06,93,157
12:05:27.334,0.0,1.0,-0.03,0.03,1.06,-0.06,55,31
12:05:27.347,0.03,1.0,0.0,0.03,0.97,-0.06,93,150
12:05:27.354,0.03,1.03,-0.03,0.0,1.03,-0.06,57,69
12:05:27.363,0.03,1.03,-0.03,0.03,0.94,-0.06,86,171
12:05:27.374,0.03,1.03,-0.03,-0.03,1.03,-0.09,45,163
12:05:27.385,0.06,1.0,-0.03,0.03,1.06,-0.16,99,91
12:05:27.394,0.03,1.03,-0.03,0.0,1.0,0.0,59,154
12:05:27.406,0.03,1.03,-0.03,0.0,0.91,0.03,92,167
12:05:27.415,0.0,1.03,-0.03,-0.03,1.0,0.03,49,106
12:05:27.423,0.03,1.0,-0.03,0.03,0.97,0.0,93,123
12:05:27.436,0.03,1.0,0.0,0.03,1.0,-0.03,54,151
12:05:27.444,0.03,1.03,-0.03,0.03,0.94,-0.06,92,187
12:05:27.454,0.03,1.03,0.0,0.0,1.03,-0.06,59,79
