timestamp,ADXL1_x,ADXL1_y,ADXL1_z,ADXL2_x,ADXL2_y,ADXL2_z,AN1,AN2
14:38:28.890,0.0,0.84,0.09,0.03,0.94,-0.06,51,553
14:38:28.896,0.06,1.03,0.03,-0.03,1.06,0.16,78,0
14:38:28.906,0.06,1.0,-0.09,0.06,0.97,-0.16,61,440
14:38:28.916,0.06,1.12,-0.09,0.09,1.0,-0.03,94,279
14:38:28.929,0.0,1.06,0.16,-0.03,0.97,-0.03,37,20
14:38:28.943,-0.03,1.03,0.0,0.0,0.97,-0.03,85,551
14:38:28.949,-0.03,0.91,-0.06,0.03,0.94,-0.12,52,0
14:38:28.959,-0.03,1.0,-0.16,0.0,1.0,0.03,87,100
14:38:28.966,-0.03,1.03,-0.06,0.03,0.94,-0.03,59,359
14:38:28.976,0.12,0.88,-0.03,-0.03,0.94,0.12,83,43
14:38:28.986,-0.03,1.16,0.0,0.03,0.94,0.09,62,463
14:38:28.996,0.0,1.03,-0.12,0.0,1.09,0.03,88,0
14:38:29.011,0.09,1.06,0.03,0.09,0.97,-0.12,46,285
14:38:29.017,0.06,1.03,-0.03,0.03,1.0,-0.06,101,123
14:38:29.026,0.0,1.12,-0.06,-0.03,1.03,-0.06,61,0
14:38:29.036,0.03,1.06,-0.16,-0.06,0.75,0.31,102,603
14:38:29.048,0.06,1.0,0.12,0.0,1.06,-0.16,63,0
14:38:29.070,-0.19,0.88,0.03,0.0,1.0,-0.09,114,183
14:38:29.071,0.16,1.09,-0.12,-0.03,0.84,0.16,55,465
14:38:29.076,0.22,1.19,0.06,0.0,0.94,-0.16,79,0
14:38:29.087,0.0,1.22,-0.28,0.06,1.06,-0.06,39,479
14:38:29.096,0.16,0.91,0.31,0.0,0.94,0.0,109,197
14:38:29.109,0.0,1.09,-0.16,0.09,0.94,-0.06,53,0
14:38:29.116,0.12,1.06,0.03,-0.03,1.09,-0.16,77,337
14:38:29.131,-0.19,1.12,-0.09,-0.06,0.88,0.12,60,166
14:38:29.136,0.16,0.88,-0.03,0.03,1.03,0.12,103,0
14:38:29.146,0.06,0.81,-0.22,0.06,1.09,-0.22,58,419
14:38:29.156,-0.06,1.38,0.12,0.0,0.84,0.03,92,99
14:38:29.173,0.06,1.09,-0.06,0.03,1.03,0.12,62,0
14:38:29.181,0.03,1.09,-0.09,-0.06,0.88,-0.03,79,463
14:38:29.191,0.09,1.06,-0.12,0.06,1.06,-0.16,44,0
14:38:29.196,0.06,1.0,0.03,0.0,0.94,-0.03,107,278
14:38:29.211,-0.12,1.22,0.22,0.09,0.94,-0.03,51,301
14:38:29.216,-0.03,0.66,0.34,0.12,0.91,-0.06,85,125
14:38:29.229,0.0,1.16,0.16,0.06,1.25,-0.16,58,282
14:38:29.236,0.0,1.03,-0.06,0.0,0.97,-0.09,90,0
14:38:29.249,-0.12,0.97,0.06,0.0,1.03,-0.03,78,139
14:38:29.256,0.06,1.06,-0.03,-0.06,0.97,-0.28,85,671
14:38:29.267,0.0,1.09,0.12,0.03,1.38,-0.22,48,0
14:38:29.277,-0.03,1.34,-0.03,0.0,0.97,0.06,116,457
14:38:29.292,0.12,0.66,-0.19,0.03,0.97,0.0,37,265
14:38:29.296,0.06,0.97,-0.06,0.12,0.94,-0.22,92,99
14:38:29.307,0.16,1.19,0.06,0.0,1.03,-0.03,58,164
14:38:29.316,-0.22,0.91,0.25,0.03,1.16,-0.12,97,0
14:38:29.326,-0.09,1.06,-0.16,0.03,1.19,-0.09,55,265
14:38:29.336,0.0,0.88,0.16,0.03,1.06,0.09,85,249
14:38:29.352,-0.03,1.16,-0.16,0.09,1.06,-0.06,84,0
14:38:29.356,0.03,0.97,-0.06,0.06,0.81,-0.09,105,423
14:38:29.371,0.06,0.91,-0.12,0.06,0.91,-0.09,42,0
14:38:29.376,-0.06,1.09,-0.19,0.0,0.97,0.12,86,269
14:38:29.386,0.03,0.81,0.0,0.09,1.0,-0.19,60,455
