timestamp,ADXL1_x,ADXL1_y,ADXL1_z,ADXL2_x,ADXL2_y,ADXL2_z,AN1,AN2
11:01:36.332,0.0,1.0,-0.03,0.0,1.0,-0.03,73,90
11:01:36.342,0.03,1.06,0.0,0.0,1.03,-0.12,92,169
11:01:36.351,0.03,1.0,-0.06,0.0,1.06,-0.06,92,69
11:01:36.361,0.03,1.03,-0.03,0.09,1.03,-0.12,99,155
11:01:36.371,0.03,1.03,-0.03,0.0,1.0,-0.09,71,149
11:01:36.385,0.03,1.09,-0.03,0.03,1.03,-0.09,92,73
11:01:36.391,0.06,1.0,-0.03,0.0,0.94,-0.09,62,83
11:01:36.401,0.0,1.03,-0.03,0.06,1.0,-0.06,95,119
11:01:36.411,0.03,1.09,-0.03,0.0,0.94,-0.03,71,127
11:01:36.421,0.06,1.03,0.0,0.03,0.97,-0.09,89,125
11:01:36.431,0.06,1.03,0.0,0.0,1.0,-0.09,71,173
11:01:36.440,0.03,1.03,-0.03,0.06,1.03,-0.06,103,120
11:01:36.451,0.03,1.06,0.0,0.06,1.0,-0.12,60,111
11:01:36.461,0.03,1.03,-0.03,0.0,1.0,-0.06,91,100
11:01:36.473,0.03,1.03,-0.03,0.03,1.03,-0.09,61,147
11:01:36.481,0.0,1.03,0.0,0.03,1.03,-0.06,94,163
11:01:36.491,0.03,1.03,-0.03,0.03,0.94,-0.06,63,141
11:01:36.501,0.03,1.03,0.0,0.0,1.03,-0.06,91,47
11:01:36.517,0.06,1.06,-0.03,0.03,1.0,-0.09,62,121
11:01:36.520,0.03,1.03,0.0,0.03,1.06,-0.03,94,165
11:01:36.530,0.03,1.06,-0.03,0.03,0.97,-0.03,71,99
11:01:36.540,0.0,1.0,-0.03,0.03,0.97,-0.03,88,61
11:01:36.551,0.03,1.06,-0.03,0.03,0.97,-0.06,70,215
11:01:36.563,0.03,0.97,-0.03,0.03,0.91,-0.03,83,91
11:01:36.571,0.03,1.06,-0.03,0.03,1.03,-0.03,73,63
11:01:36.580,0.0,1.03,-0.03,-0.03,1.03,-0.06,99,75
11:01:36.590,0.03,1.03,-0.03,0.06,1.03,-0.09,71,215
11:01:36.602,0.03,1.0,0.0,0.0,0.97,-0.06,74,93
11:01:36.610,0.03,1.06,-0.03,0.06,0.97,-0.03,84,71
11:01:36.620,0.06,1.03,-0.03,0.0,1.0,-0.09,91,127
11:01:36.630,0.03,1.06,-0.03,0.06,1.0,0.0,70,231
