timestamp,ADXL1_x,ADXL1_y,ADXL1_z,ADXL2_x,ADXL2_y,ADXL2_z,AN1,AN2
11:15:59.599,0.16,1.25,0.03,0.06,0.97,0.03,83,0
11:15:59.609,0.03,1.12,-0.16,-0.03,0.84,0.03,57,489
11:15:59.620,0.12,1.12,-0.06,0.03,0.97,0.06,105,0
11:15:59.647,0.0,0.88,-0.12,-0.03,0.97,0.03,35,190
11:15:59.653,-0.06,1.06,0.09,0.12,0.91,0.03,115,477
11:15:59.653,0.06,0.97,-0.09,0.0,1.09,-0.25,71,0
11:15:59.674,0.03,1.09,0.06,0.03,1.03,0.0,91,455
11:15:59.674,0.03,1.0,-0.09,0.03,0.88,0.06,76,31
11:15:59.683,0.03,1.06,-0.03,0.0,1.03,-0.09,94,189
11:15:59.689,0.03,0.94,0.0,0.03,1.03,-0.12,75,231
11:15:59.699,0.03,1.06,-0.06,0.03,1.0,-0.09,105,0
11:15:59.709,0.0,1.0,0.0,0.06,0.97,0.0,71,190
11:15:59.720,0.03,1.03,-0.03,0.03,1.0,0.0,93,165
11:15:59.729,0.06,1.06,0.0,0.03,1.06,-0.16,54,5
11:15:59.739,0.03,1.0,-0.03,0.06,1.06,-0.16,101,285
11:15:59.750,0.03,1.03,-0.03,0.0,1.03,-0.03,54,87
11:15:59.760,0.03,1.03,0.0,0.0,1.06,-0.03,88,119
11:15:59.769,0.03,0.91,0.0,0.03,0.97,-0.12,55,74
11:15:59.780,0.0,1.12,-0.03,0.03,1.03,-0.06,88,125
11:15:59.789,0.0,0.97,0.03,-0.03,1.0,-0.06,53,182
11:15:59.800,0.03,1.09,0.0,0.06,1.06,-0.16,101,101
11:15:59.810,0.0,1.0,0.03,0.03,1.06,-0.12,58,56
11:15:59.819,0.0,1.06,-0.06,0.03,0.97,-0.03,104,227
11:15:59.829,0.03,0.97,-0.03,-0.03,0.97,-0.03,42,17
11:15:59.840,0.03,1.0,-0.03,0.06,1.0,-0.12,107,107
11:15:59.849,0.03,1.03,-0.03,0.0,1.09,-0.12,51,143
11:15:59.859,0.03,1.03,-0.03,0.09,1.06,-0.09,104,200
11:15:59.869,0.03,1.09,-0.03,0.03,1.0,-0.06,67,199
11:15:59.879,0.03,1.06,-0.03,0.0,1.0,-0.03,106,0
11:15:59.890,0.03,1.06,-0.03,0.03,1.0,-0.09,59,173
11:15:59.899,0.03,1.06,-0.06,0.03,1.0,-0.06,101,133
11:15:59.909,0.03,1.0,-0.03,0.03,1.0,0.0,40,28
11:15:59.920,0.03,1.03,-0.03,0.0,1.03,-0.09,111,200
11:15:59.930,0.03,1.0,-0.03,0.06,0.97,-0.09,40,64
11:15:59.940,0.03,1.03,0.0,0.0,1.0,-0.03,93,163
11:15:59.950,0.06,1.09,-0.06,0.0,0.97,0.0,90,104
11:15:59.974,0.06,1.06,0.0,0.0,1.0,-0.03,93,75
11:15:59.980,0.03,1.03,-0.03,0.06,0.91,-0.06,53,271
11:15:59.981,0.0,1.0,-0.03,0.03,0.97,0.06,103,77
11:15:59.989,0.03,1.03,-0.03,0.03,1.0,-0.06,53,117
11:16:00.000,0.03,1.0,-0.03,-0.03,1.06,-0.03,88,83
11:16:00.010,0.0,1.03,0.0,0.06,1.0,-0.12,61,95
11:16:00.021,0.03,1.06,-0.03,0.0,1.03,-0.09,85,163
11:16:00.029,0.03,1.06,0.0,0.0,1.0,-0.03,48,41
11:16:00.040,0.03,1.03,0.0,0.0,1.06,-0.03,101,163
11:16:00.050,0.03,1.03,-0.03,0.03,0.97,-0.06,59,100
11:16:00.060,0.03,1.03,0.0,0.03,0.97,0.0,95,56
11:16:00.072,0.03,0.97,-0.03,0.03,0.97,-0.06,58,115
11:16:00.080,0.03,1.0,-0.03,0.0,1.03,-0.03,87,88
11:16:00.090,0.0,1.0,-0.06,0.03,1.03,-0.12,63,165
11:16:00.100,0.03,1.06,0.0,-0.03,1.06,-0.09,87,55
11:16:00.110,0.03,1.09,-0.03,0.03,1.06,-0.09,57,55
11:16:00.120,0.03,1.06,0.0,-0.03,1.03,-0.03,91,104
11:16:00.130,0.03,1.09,-0.03,0.06,1.0,-0.06,69,151
11:16:00.139,0.03,1.03,-0.03,0.03,0.97,0.0,87,103
