"11:01:22.022> RXADXL1:0.00,1.03,0.03|ADXL2:0.03,1.03,-0.09|AN:95|AN:159"
"11:01:22.032> RXADXL1:0.06,1.00,-0.03|ADXL2:0.00,1.00,-0.06|AN:62|AN:119"
"11:01:22.040> RXADXL1:0.03,1.03,-0.03|ADXL2:0.03,1.03,-0.06|AN:101|AN:169"
"11:01:22.051> RXADXL1:0.06,1.03,-0.03|ADXL2:0.00,0.97,-0.09|AN:53|AN:77"
"11:01:22.062> RXADXL1:0.00,1.00,0.00|ADXL2:-0.03,0.97,-0.06|AN:92|AN:169"
"11:01:22.071> RXADXL1:0.00,1.06,-0.03|ADXL2:0.03,1.00,-0.03|AN:37|AN:143"
"11:01:22.081> RXADXL1:0.03,1.06,-0.03|ADXL2:0.00,0.94,-0.12|AN:99|AN:99"
"11:01:22.091> RXADXL1:0.06,1.03,0.00|ADXL2:0.00,1.03,-0.06|AN:63|AN:117"
"11:01:22.117> RXADXL1:0.03,1.06,-0.03|ADXL2:0.03,1.03,-0.12|AN:101|AN:111"
"11:01:22.118> RXADXL1:0.03,1.03,0.00|ADXL2:0.03,1.00,-0.09|AN:59|AN:123"
"11:01:22.121> RXADXL1:0.00,1.06,-0.03|ADXL2:0.03,1.00,-0.12|AN:101|AN:93"
"11:01:22.130> RXADXL1:0.06,1.03,0.00|ADXL2:0.00,1.09,-0.09|AN:54|AN:99"
"11:01:22.144> RXADXL1:0.03,1.06,-0.06|ADXL2:0.06,1.06,-0.12|AN:107|AN:197"
"11:01:22.150> RXADXL1:0.06,1.03,0.00|ADXL2:0.03,1.00,-0.12|AN:68|AN:73"
"11:01:22.174> RXADXL1:0.06,1.09,-0.03|ADXL2:0.03,1.00,-0.03|AN:97|AN:152"
"11:01:22.176> RXADXL1:0.03,1.03,0.00|ADXL2:0.03,0.94,-0.06|AN:58|AN:117"
"11:01:22.181> RXADXL1:0.03,1.03,0.00|ADXL2:0.06,0.97,0.00|AN:103|AN:135"
"11:01:22.197> RXADXL1:0.00,1.03,-0.03|ADXL2:0.06,0.94,-0.03|AN:61|AN:164"
"11:01:22.200> RXADXL1:0.03,1.06,-0.03|ADXL2:0.00,1.03,-0.06|AN:104|AN:93"
"11:01:22.211> RXADXL1:0.03,1.03,-0.03|ADXL2:0.00,1.06,-0.12|AN:73|AN:166"
"11:01:22.221> RXADXL1:0.06,1.00,0.00|ADXL2:0.03,1.00,-0.12|AN:110|AN:119"
"11:01:22.231> RXADXL1:0.03,1.06,-0.03|ADXL2:0.06,1.00,-0.06|AN:62|AN:163"
"11:01:22.241> RXADXL1:0.03,1.03,0.00|ADXL2:0.00,1.00,0.00|AN:105|AN:136"
"11:01:22.251> RXADXL1:0.03,1.03,-0.03|ADXL2:0.06,0.97,-0.06|AN:59|AN:120"
"11:01:22.261> RXADXL1:0.03,1.03,0.00|ADXL2:0.06,1.00,-0.06|AN:92|AN:139"
"11:01:22.270> RXADXL1:0.03,1.03,-0.06|ADXL2:0.03,0.97,-0.09|AN:70|AN:124"
"11:01:22.283> RXADXL1:0.03,1.00,0.00|ADXL2:0.03,1.00,-0.03|AN:75|AN:85"
"11:01:22.291> RXADXL1:0.03,1.00,-0.03|ADXL2:0.03,0.97,-0.06|AN:63|AN:123"
"11:01:22.304> RXADXL1:0.03,1.00,0.03|ADXL2:-0.03,1.03,0.03|AN:91|AN:126"
"11:01:22.311> RXADXL1:0.03,1.03,-0.03|ADXL2:0.03,1.00,-0.06|AN:70|AN:104"
"11:01:22.320> RXADXL1:0.03,1.00,0.00|ADXL2:0.00,1.03,-0.06|AN:93|AN:25"
"11:01:22.331> RXADXL1:0.03,1.06,-0.03|ADXL2:0.06,0.97,-0.06|AN:59|AN:147"
"11:01:22.341> RXADXL1:0.03,1.00,0.00|ADXL2:-0.03,1.00,-0.03|AN:82|AN:57"
"11:01:22.351> RXADXL1:0.03,1.06,-0.03|ADXL2:0.03,0.94,-0.06|AN:71|AN:149"
